NO_OF_FRAMES	12000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-26, 14:41:23
DATA_INCLUDED	Velocity
DATA_TYPES	Mass_vel_X	Mass_vel_Y	Mass_vel_Z

Mass_vel_X	Mass_vel_Y	Mass_vel_Z	
-14.722	-25.473	-16.342
-17.594	-25.385	-63.553
-21.425	-24.288	-105.320
-19.853	-24.664	-152.970
-21.058	-25.893	-203.206
-27.266	-24.684	-243.542
-26.458	-25.188	-286.957
-27.975	-26.247	-330.836
-24.357	-23.943	-374.171
-21.846	-20.345	-416.001
-25.526	-23.307	-451.244
-21.283	-23.091	-487.362
-19.901	-20.534	-524.744
-17.569	-20.389	-556.951
-14.633	-17.198	-579.972
-13.612	-14.114	-605.101
-12.352	-16.345	-628.878
-13.118	-19.935	-644.975
-15.345	-19.818	-658.320
-17.110	-19.138	-673.939
-17.860	-22.168	-682.573
-15.070	-19.126	-689.016
-12.521	-12.114	-693.673
-17.472	-27.581	-694.230
-16.281	-28.704	-692.348
-8.910	-15.488	-684.852
-8.823	-11.773	-674.043
-11.394	-7.314	-658.171
-10.116	-6.412	-639.829
-13.110	-4.282	-615.569
-17.511	-1.028	-590.728
-16.442	0.371	-565.625
-12.438	1.430	-538.958
-9.204	2.852	-509.051
-4.665	5.110	-477.942
-0.204	5.291	-443.218
2.210	6.121	-406.313
7.212	8.676	-366.385
10.032	11.832	-325.181
9.280	12.287	-282.567
7.791	14.192	-232.460
7.677	14.581	-185.819
10.122	10.575	-140.865
6.560	14.816	-91.552
7.538	18.799	-43.093
8.255	21.029	4.267
7.126	20.544	50.935
7.274	17.906	96.947
6.133	18.512	144.344
11.013	17.676	188.335
9.046	16.976	236.942
11.559	19.084	282.750
10.142	23.843	327.321
10.505	24.191	369.360
13.584	26.850	409.693
14.567	28.793	447.367
16.323	28.636	482.822
19.969	26.550	514.472
26.393	23.050	538.769
26.590	27.282	567.228
26.109	28.367	593.924
23.387	28.253	618.536
25.148	30.328	639.336
28.469	32.486	657.156
25.730	34.511	674.007
23.582	39.771	685.298
23.312	44.372	691.654
17.389	38.247	696.973
16.518	32.107	694.244
18.036	32.919	689.590
21.617	31.770	683.413
23.355	26.709	668.472
18.977	24.205	654.298
17.213	21.558	640.483
16.680	17.915	623.429
19.282	21.166	603.284
16.711	26.122	580.773
18.544	20.517	551.924
21.150	18.625	519.671
17.480	21.417	487.797
22.340	18.743	450.331
24.394	17.119	409.730
16.786	18.699	371.224
13.217	18.829	330.108
20.011	11.762	281.511
20.164	9.578	236.687
16.342	13.078	193.760
17.147	13.163	150.439
14.777	11.044	104.503
11.456	12.420	52.057
12.463	11.861	6.221
11.579	9.194	-39.848
8.723	8.559	-88.228
4.318	10.326	-134.898
6.719	6.524	-183.747
0.303	7.624	-229.303
0.481	7.846	-271.623
-1.629	2.218	-313.222
-8.278	2.727	-355.294
-1.360	0.912	-395.563
-2.801	-2.874	-436.219
-9.401	-0.528	-473.199
-5.150	-1.590	-507.023
-6.467	-2.861	-539.106
-5.986	-3.457	-571.100
1.818	-7.742	-595.944
-2.984	-4.118	-616.994
-5.101	-3.348	-639.035
-5.863	-10.267	-652.128
-4.505	-14.552	-668.434
-10.731	-13.876	-678.553
-12.215	-20.576	-684.833
-7.509	-24.589	-692.203
-12.895	-19.756	-690.584
-17.037	-28.297	-690.876
-16.785	-37.624	-686.974
-10.001	-31.350	-678.684
-9.897	-26.888	-665.141
-18.848	-26.261	-646.518
-23.857	-25.556	-624.175
-19.075	-27.756	-603.407
-18.648	-28.516	-579.869
-25.139	-27.224	-548.204
-22.490	-29.720	-518.396
-24.123	-30.114	-486.690
-27.518	-31.909	-453.967
-30.247	-33.322	-418.732
-18.749	-34.348	-382.572
-12.336	-36.158	-344.600
-16.003	-36.393	-299.659
-11.475	-34.309	-254.157
-16.746	-28.162	-207.442
-19.866	-26.749	-157.616
-15.953	-28.099	-111.055
-24.280	-28.235	-60.422
-27.811	-30.640	-12.121
-23.235	-31.166	31.989
-20.868	-33.412	79.325
-22.672	-33.735	125.456
-22.967	-34.712	169.799
-23.027	-35.672	215.679
-26.654	-30.354	265.413
-23.941	-30.220	309.499
-20.931	-30.063	348.190
-21.043	-26.976	389.385
-24.136	-24.580	433.059
-25.691	-23.045	469.512
-15.442	-21.745	498.330
-10.759	-22.966	530.099
-11.378	-25.786	558.252
-10.877	-23.558	582.263
-12.459	-19.350	605.386
-3.967	-19.708	626.803
-2.031	-18.554	646.485
-10.368	-12.052	665.340
-7.533	-8.542	677.209
-5.637	-7.176	683.608
-12.239	2.013	694.152
-3.555	6.906	693.562
-7.145	-0.467	690.876
-11.610	-3.623	687.268
-3.349	-1.030	673.102
-3.587	0.969	661.316
-4.661	-1.259	646.539
-3.494	0.445	627.715
1.157	2.933	608.579
1.377	1.052	585.561
-0.552	-1.345	558.404
-0.030	3.357	530.283
2.361	8.070	499.470
6.875	6.036	464.424
11.179	4.961	426.411
9.388	6.070	386.443
6.874	9.146	345.194
13.447	10.519	299.749
15.129	10.450	254.712
10.271	13.305	212.427
9.085	13.500	166.939
13.224	15.083	117.888
17.035	17.587	65.778
12.903	14.717	23.570
11.184	20.774	-16.183
10.684	25.943	-64.169
9.897	24.123	-115.021
8.490	23.040	-161.740
8.530	25.315	-206.315
9.209	27.343	-252.820
3.161	29.680	-292.153
7.321	29.475	-338.195
10.453	28.080	-382.347
9.003	28.110	-420.488
7.147	28.528	-455.903
13.959	29.273	-491.728
17.359	29.655	-524.177
12.518	32.118	-550.842
21.327	33.393	-585.250
20.083	34.579	-607.185
18.212	31.942	-623.033
21.072	27.831	-644.645
22.650	29.395	-664.675
17.295	25.863	-674.002
13.375	21.217	-680.707
16.848	20.774	-688.224
18.716	24.114	-691.317
15.480	21.753	-689.234
13.242	9.938	-686.309
17.990	14.199	-679.941
15.466	22.605	-664.728
14.228	23.538	-650.133
15.723	26.212	-631.916
11.061	26.915	-610.064
10.242	25.044	-587.861
13.150	25.360	-560.552
10.841	24.400	-527.443
8.696	20.134	-497.450
10.761	16.229	-469.205
13.781	15.610	-433.216
14.316	15.852	-394.063
14.496	12.147	-356.157
14.395	11.456	-312.571
15.151	11.451	-268.409
18.255	8.526	-226.076
16.449	6.315	-179.639
10.137	9.272	-129.009
7.493	6.658	-82.807
7.283	1.258	-35.898
3.214	3.659	13.800
0.888	2.888	61.410
4.018	-2.436	107.639
5.103	-2.396	153.679
1.584	-1.643	202.202
-0.395	-0.207	249.977
3.197	1.142	292.677
0.950	-1.297	336.004
-2.371	-4.006	377.852
1.157	-6.358	414.205
0.479	-7.006	452.456
-2.073	-10.371	486.283
-3.543	-14.733	517.087
-3.952	-17.550	546.367
-1.196	-19.834	570.956
1.081	-21.556	597.579
0.153	-21.609	621.229
-1.114	-20.640	638.687
-0.705	-20.129	656.544
-4.317	-12.024	673.453
-5.835	-5.741	681.818
-11.633	-15.011	687.369
-16.006	-22.865	690.120
-14.830	-21.375	688.896
-14.621	-20.206	684.912
-14.539	-22.194	679.836
-15.117	-24.683	671.090
-15.867	-28.942	653.479
-18.634	-33.231	634.898
-15.350	-31.579	614.736
-10.812	-27.660	591.438
-12.721	-29.488	567.884
-14.951	-27.936	544.415
-12.191	-25.970	511.751
-13.533	-27.863	475.209
-14.171	-27.448	439.576
-12.450	-28.924	399.047
-14.947	-33.072	358.418
-12.709	-30.336	313.731
-13.330	-28.198	272.844
-15.498	-31.805	229.930
-13.131	-31.694	180.411
-10.158	-30.097	133.183
-11.793	-27.185	87.477
-14.793	-23.830	40.908
-16.239	-22.314	-3.928
-18.965	-22.328	-49.013
-20.703	-22.496	-98.537
-18.454	-17.821	-143.671
-20.363	-16.852	-185.667
-26.173	-18.458	-232.756
-22.524	-14.776	-280.789
-22.687	-15.469	-321.895
-21.905	-13.363	-363.694
-19.939	-12.944	-403.707
-20.232	-13.152	-442.315
-16.880	-11.962	-478.967
-14.616	-12.367	-514.932
-12.335	-8.907	-547.964
-9.147	-5.175	-569.721
-8.043	1.183	-592.103
-8.638	0.843	-614.671
-7.499	-5.343	-637.303
-6.362	-4.322	-653.023
-8.594	-6.105	-666.215
-9.585	-8.392	-680.335
-7.268	-9.121	-689.093
-5.469	-3.206	-690.870
-6.422	-4.245	-689.967
-7.612	-16.361	-687.221
-3.465	-5.356	-681.358
-2.328	4.585	-670.844
-4.011	5.488	-653.340
-1.288	12.435	-636.840
-3.896	15.432	-614.632
-5.313	17.540	-590.104
-4.163	19.239	-566.237
-4.109	17.333	-541.591
-0.561	17.772	-512.669
2.359	19.200	-481.418
8.018	17.560	-447.579
13.750	19.734	-410.886
14.359	22.738	-368.562
17.019	23.335	-326.319
19.636	25.929	-284.817
17.391	27.116	-240.083
17.858	27.391	-193.532
18.931	30.063	-149.012
15.620	28.338	-104.111
14.646	25.576	-52.330
15.363	27.810	-5.000
13.372	26.924	41.384
12.837	26.182	87.918
14.811	26.551	134.574
16.342	27.016	182.217
15.416	31.833	231.825
17.591	31.465	277.377
19.201	35.640	318.634
17.954	38.726	362.971
21.926	35.810	401.396
20.940	35.206	437.425
17.342	30.975	471.193
25.608	28.379	500.967
29.360	28.728	530.594
27.957	26.929	559.642
27.907	24.631	588.825
28.175	26.156	615.140
27.170	28.475	634.984
25.804	34.764	651.359
29.981	46.469	663.431
23.769	35.142	679.079
16.363	21.704	690.327
19.082	28.776	687.811
19.609	27.911	688.821
15.038	22.138	684.710
13.215	16.836	680.113
13.894	10.711	670.953
13.818	12.137	654.375
14.299	16.608	643.241
15.193	15.754	629.374
17.977	15.697	604.705
18.761	14.999	577.694
16.980	14.444	553.730
16.652	13.595	524.065
16.732	10.592	490.186
16.499	7.520	450.604
16.180	4.654	411.137
12.368	2.965	376.386
11.881	1.487	336.336
12.204	0.323	288.651
10.402	-1.406	246.162
10.211	-3.551	200.742
9.580	-2.138	153.554
6.826	-2.835	109.567
4.527	-3.818	64.548
3.771	-4.652	14.069
2.177	-3.051	-32.802
0.556	-1.479	-79.056
-1.887	-4.976	-127.547
-5.528	-5.424	-169.292
-7.372	-5.258	-214.018
-9.217	-8.198	-262.194
-13.910	-11.643	-305.173
-13.672	-10.672	-341.482
-12.679	-13.993	-388.047
-12.571	-15.613	-429.426
-12.409	-15.297	-467.021
-12.987	-18.779	-502.792
-11.108	-17.721	-531.686
-10.911	-20.863	-560.648
-11.964	-22.299	-588.531
-11.656	-17.696	-608.167
-12.130	-18.755	-624.168
-13.723	-18.796	-646.029
-14.017	-17.260	-662.957
-13.336	-21.385	-672.365
-16.215	-28.919	-682.930
-18.324	-32.043	-691.880
-16.418	-32.811	-690.646
-16.979	-28.129	-690.462
-20.286	-32.326	-682.805
-23.269	-41.929	-674.251
-21.699	-36.649	-662.674
-23.397	-31.267	-641.587
-27.118	-27.658	-621.981
-27.825	-23.448	-599.810
-27.875	-25.903	-578.215
-27.665	-30.177	-550.140
-28.041	-31.544	-523.989
-27.344	-33.120	-497.980
-25.485	-34.271	-461.324
-21.399	-35.873	-424.975
-19.554	-33.979	-389.315
-19.135	-29.992	-348.527
-16.449	-26.359	-302.619
-15.045	-23.138	-257.556
-15.472	-23.766	-210.123
-16.162	-24.415	-164.517
-18.360	-22.046	-119.045
-19.045	-22.693	-73.404
-19.922	-23.830	-27.470
-21.689	-23.078	23.509
-21.923	-22.581	69.238
-20.470	-22.993	112.145
-21.101	-20.901	162.203
-18.998	-17.062	212.427
-16.231	-15.438	254.114
-18.250	-16.257	300.826
-18.986	-14.201	344.809
-19.414	-11.832	381.554
-18.598	-13.947	423.094
-12.891	-14.192	458.273
-7.759	-13.907	486.924
-3.496	-13.524	513.508
-2.369	-12.354	542.401
-3.360	-7.189	577.160
0.592	-4.110	599.570
1.201	-1.881	620.343
0.226	3.457	644.319
2.699	9.740	663.548
2.928	19.308	676.905
4.100	20.850	680.801
0.881	12.020	687.305
-3.531	7.489	688.588
0.722	10.660	687.939
1.347	11.082	678.422
1.756	10.971	668.227
3.226	11.799	661.461
4.384	8.832	645.552
3.610	6.526	631.383
5.175	8.789	611.272
9.031	13.641	588.884
9.909	18.121	566.016
12.492	19.361	534.973
13.840	17.877	501.215
14.823	18.763	466.123
16.758	17.821	427.012
21.742	18.905	388.557
19.602	21.341	350.173
14.927	16.096	305.201
17.030	17.008	261.362
20.981	24.141	221.374
21.023	24.602	177.729
18.877	23.708	128.513
19.904	25.081	82.900
18.168	28.019	36.883
16.865	27.031	-11.688
16.770	27.634	-61.245
15.108	30.905	-108.575
14.316	29.396	-150.639
13.429	30.823	-197.578
12.069	30.367	-241.995
9.925	28.096	-284.510
8.255	28.311	-326.984
9.136	27.142	-369.305
10.111	25.804	-408.210
10.072	26.785	-447.272
14.966	26.196	-488.941
16.287	24.066	-518.433
14.507	24.867	-546.028
19.079	24.963	-575.993
19.292	23.694	-601.689
17.018	22.534	-623.417
18.773	25.342	-639.611
19.086	29.200	-653.458
15.008	25.258	-662.585
14.273	21.017	-674.617
14.932	16.192	-683.012
12.768	10.924	-688.074
11.535	12.738	-691.371
14.067	14.976	-683.942
15.798	13.474	-672.915
8.612	7.225	-663.010
7.177	4.148	-649.670
10.887	7.370	-632.346
6.314	10.886	-614.498
2.105	12.064	-588.018
2.262	7.897	-559.583
2.260	2.971	-531.194
1.700	1.692	-501.851
1.468	0.483	-473.809
3.635	-3.856	-438.742
4.137	-4.440	-402.519
5.338	-6.019	-364.264
8.145	-7.812	-323.078
6.830	-6.284	-278.283
6.703	-6.107	-232.443
4.652	-6.644	-184.549
1.885	-8.980	-135.206
-0.863	-9.405	-90.053
-3.549	-11.507	-41.897
-5.523	-13.712	3.341
-7.931	-15.895	49.587
-7.732	-17.015	100.358
-7.476	-16.884	144.971
-7.206	-17.381	191.088
-6.230	-17.380	236.539
-7.275	-18.653	281.146
-9.461	-18.700	325.032
-10.673	-18.547	366.002
-11.164	-22.602	405.249
-12.223	-25.756	443.381
-12.072	-27.498	477.143
-12.345	-28.260	507.244
-11.989	-28.528	532.620
-8.723	-30.786	561.036
-6.422	-31.076	589.683
-5.862	-28.720	610.551
-8.070	-25.110	634.014
-8.041	-21.829	651.178
-10.842	-13.377	667.428
-12.283	-12.334	676.712
-14.719	-25.265	682.996
-19.380	-31.016	687.494
-19.138	-26.542	688.083
-19.304	-22.648	682.414
-19.160	-25.266	669.433
-17.572	-30.412	661.900
-16.294	-28.866	649.450
-19.263	-29.798	631.350
-20.459	-34.592	618.200
-17.519	-31.479	596.522
-14.617	-25.660	569.324
-13.636	-25.863	541.682
-11.025	-24.542	512.739
-13.498	-24.088	480.748
-16.836	-23.952	445.320
-12.501	-23.173	403.896
-13.983	-24.939	362.253
-13.318	-24.868	322.038
-7.762	-23.083	276.118
-10.131	-22.418	234.605
-11.619	-19.614	191.070
-10.412	-16.765	145.521
-10.804	-16.214	100.596
-10.621	-13.538	53.661
-10.536	-8.444	6.579
-11.709	-9.563	-39.587
-12.357	-10.187	-87.669
-12.709	-4.990	-136.305
-12.987	-7.448	-181.096
-16.229	-9.247	-225.231
-17.431	-3.746	-272.492
-16.426	-0.483	-314.003
-18.507	-4.006	-355.070
-14.760	-2.227	-395.177
-12.168	-0.805	-431.768
-9.744	-0.604	-468.027
-7.011	4.859	-501.855
-5.548	6.596	-534.842
-1.881	10.768	-562.588
-0.237	14.347	-586.340
1.270	10.048	-611.062
2.023	9.245	-632.473
-0.215	10.032	-649.097
0.947	9.664	-659.219
1.721	7.529	-671.669
0.150	11.947	-679.715
2.301	13.163	-681.701
3.883	11.988	-683.467
0.908	4.271	-680.195
3.476	4.028	-679.846
7.291	16.384	-670.663
8.189	21.053	-654.079
7.211	26.371	-637.247
7.511	25.372	-618.167
8.093	25.761	-595.575
4.227	25.596	-570.684
5.973	25.587	-545.408
5.872	28.065	-513.753
6.311	28.330	-482.324
12.380	27.977	-448.729
18.252	28.905	-411.859
21.695	29.136	-377.665
22.203	32.223	-334.633
25.602	34.922	-293.835
25.957	33.393	-250.944
26.088	33.740	-202.808
23.974	33.414	-154.783
19.695	32.592	-106.254
23.828	33.292	-62.341
21.429	31.349	-15.732
17.102	29.798	33.657
19.035	28.147	80.420
19.560	26.856	125.802
19.624	28.589	170.242
20.931	29.202	216.298
19.665	31.680	265.645
21.485	33.431	308.245
25.614	33.370	345.971
23.518	29.873	385.962
20.138	26.466	428.623
19.976	29.011	466.690
20.995	27.469	495.134
21.627	23.621	524.404
23.920	21.815	554.321
24.576	19.267	580.281
26.799	17.238	601.389
28.242	20.030	622.309
23.052	21.855	645.777
23.108	23.798	661.091
21.593	29.589	670.832
18.275	19.438	679.134
13.194	10.555	682.689
11.745	14.904	684.556
11.157	15.047	684.838
9.024	8.512	678.043
9.708	1.805	666.314
9.460	-0.090	653.461
9.985	-1.536	640.266
8.547	-0.314	623.315
9.172	-3.032	602.214
5.322	-2.291	581.961
8.136	0.970	552.499
9.924	-1.361	524.759
5.813	-5.753	496.857
10.074	-7.516	456.740
8.870	-8.814	419.613
1.820	-9.520	381.358
2.062	-9.952	340.026
-0.269	-12.783	299.460
-0.997	-13.512	256.298
4.136	-15.508	206.677
0.956	-15.379	161.498
-0.548	-17.799	117.387
-2.116	-16.166	69.893
-4.114	-13.857	24.280
-4.083	-18.308	-23.537
-6.449	-17.182	-68.841
-8.072	-16.920	-115.781
-13.716	-18.700	-161.219
-17.292	-17.848	-205.189
-14.751	-21.047	-254.119
-16.518	-22.132	-297.326
-20.602	-18.401	-335.182
-18.196	-22.114	-379.067
-19.595	-23.923	-420.396
-22.674	-21.896	-455.533
-21.026	-24.780	-488.356
-17.230	-22.419	-521.828
-13.561	-21.403	-551.908
-16.329	-21.661	-574.597
-14.978	-17.983	-600.951
-13.341	-21.648	-623.855
-18.279	-24.572	-639.619
-22.287	-26.495	-653.553
-20.870	-34.052	-668.582
-19.927	-34.326	-677.901
-18.357	-31.494	-682.152
-20.837	-30.060	-683.874
-23.815	-37.689	-684.841
-22.445	-39.508	-680.560
-24.241	-31.240	-668.752
-23.107	-27.849	-659.378
-21.911	-25.726	-646.021
-21.627	-24.503	-626.995
-24.956	-22.970	-604.382
-28.110	-21.515	-580.816
-26.827	-22.582	-555.735
-22.104	-24.057	-529.484
-22.114	-23.034	-499.329
-27.418	-21.841	-462.249
-24.149	-18.640	-425.923
-13.670	-15.069	-391.295
-9.007	-11.653	-351.291
-12.282	-8.514	-306.602
-10.713	-7.580	-263.904
-5.722	-10.504	-222.312
-10.853	-10.516	-176.721
-11.439	-8.162	-130.143
-12.626	-9.014	-82.260
-15.040	-10.960	-35.585
-15.467	-11.876	11.620
-15.693	-8.761	59.186
-11.457	-5.718	105.590
-10.118	-5.894	153.597
-9.442	-4.033	200.619
-11.198	-3.212	244.334
-9.580	-0.816	288.417
-7.276	2.130	331.815
-8.052	0.809	371.053
-12.933	2.553	410.079
-6.906	6.372	446.453
2.279	5.821	479.573
0.583	8.010	513.483
2.361	10.395	543.568
6.652	9.995	567.171
12.414	10.711	591.000
14.092	11.807	615.321
12.420	15.877	636.128
12.599	18.526	652.129
8.838	20.874	666.332
8.920	23.341	676.366
15.886	32.319	678.842
8.934	29.197	684.477
5.162	19.250	682.833
12.689	24.665	675.706
7.878	26.806	673.311
9.189	26.406	662.086
12.237	24.183	647.800
12.378	21.601	630.632
14.269	19.138	611.850
16.516	17.285	588.721
19.026	21.265	563.552
16.184	27.699	538.271
18.119	27.339	505.761
19.385	24.551	472.584
18.627	24.389	436.842
20.529	22.838	397.764
23.877	24.060	357.695
21.881	24.473	314.874
20.624	21.957	272.868
26.122	19.767	226.563
26.230	22.234	181.145
20.141	26.678	138.072
19.143	25.494	89.806
22.607	22.049	41.458
20.102	22.579	-3.225
17.677	25.113	-49.428
14.455	24.505	-94.387
13.576	25.810	-139.138
16.387	25.857	-187.956
9.986	23.637	-232.031
7.613	22.709	-274.492
8.697	22.679	-315.890
8.693	21.201	-359.999
9.255	19.381	-400.734
10.273	16.049	-438.431
12.115	17.091	-475.720
13.254	16.992	-509.882
17.186	14.660	-541.808
15.035	16.172	-565.302
12.106	17.246	-586.497
13.943	16.761	-609.796
14.916	13.234	-628.803
8.934	11.920	-644.870
5.973	10.916	-660.546
11.204	4.768	-673.256
8.209	1.138	-679.783
5.267	-2.522	-684.475
5.575	-3.905	-685.292
5.900	-4.123	-680.110
3.310	-13.966	-673.692
-1.403	-13.963	-663.037
0.341	-8.780	-649.848
1.999	-5.473	-632.375
-2.375	-5.979	-612.705
-7.055	-5.384	-588.453
-6.417	-5.869	-562.634
-7.735	-8.264	-535.197
-5.020	-9.806	-509.097
-7.408	-15.157	-477.728
-8.682	-17.599	-443.102
-7.224	-19.185	-407.093
-5.409	-21.496	-367.429
-2.959	-21.896	-327.654
-6.596	-21.995	-282.411
-4.756	-22.750	-237.544
-5.378	-22.817	-193.241
-5.549	-23.539	-148.415
-6.470	-25.262	-101.700
-14.215	-26.374	-53.789
-16.827	-27.734	-6.482
-18.360	-30.661	39.294
-18.194	-31.051	84.835
-16.732	-30.668	131.891
-20.811	-29.776	180.886
-19.593	-27.885	227.481
-14.649	-28.237	270.582
-18.287	-26.231	315.846
-18.519	-27.361	356.670
-15.318	-29.035	393.540
-16.148	-25.873	433.536
-16.458	-28.764	467.273
-18.221	-33.281	495.320
-18.320	-32.309	525.608
-15.475	-31.761	553.684
-11.400	-33.697	578.547
-11.532	-30.745	603.976
-12.650	-28.834	625.673
-11.512	-28.535	644.419
-16.023	-25.129	658.912
-18.702	-17.982	671.919
-13.837	-10.455	680.045
-15.479	-15.738	678.550
-23.327	-25.211	680.668
-23.262	-23.300	679.195
-17.042	-18.719	668.521
-16.466	-20.283	660.597
-17.591	-18.630	652.021
-17.687	-15.278	636.907
-15.859	-20.387	618.708
-13.943	-23.496	599.358
-15.912	-21.963	573.988
-11.219	-16.176	544.581
-6.476	-11.610	516.152
-11.070	-14.394	483.543
-13.822	-14.607	452.357
-8.359	-13.380	408.047
-5.707	-12.588	368.322
-7.086	-13.107	334.529
-5.343	-10.096	287.610
-4.648	-9.278	244.528
-6.250	-8.977	200.334
-4.660	-5.865	151.505
-5.043	-3.766	108.563
-4.547	-2.288	64.489
-4.122	-0.831	14.720
-4.361	1.797	-33.309
-4.291	4.097	-78.277
-6.093	7.699	-122.442
-7.811	8.003	-166.333
-9.994	9.697	-210.488
-9.002	11.055	-258.945
-7.059	10.825	-300.840
-8.405	14.321	-337.655
-7.266	14.209	-380.146
-5.722	12.065	-421.718
-3.079	12.954	-457.880
3.480	19.718	-493.519
5.964	19.097	-524.758
6.952	18.952	-555.191
8.123	22.712	-579.173
11.879	26.805	-601.838
14.164	28.774	-623.174
10.726	23.348	-634.570
7.917	19.777	-651.117
6.696	18.924	-664.797
6.360	19.612	-671.501
8.118	16.539	-680.925
11.267	21.961	-683.351
14.680	23.387	-683.228
11.088	12.738	-676.976
9.623	14.187	-664.156
13.140	23.370	-653.226
15.117	29.153	-638.893
14.784	32.420	-620.713
10.904	32.179	-596.131
10.089	33.530	-569.840
9.993	35.201	-540.756
10.216	31.845	-516.240
14.829	29.016	-491.225
17.041	29.028	-454.681
21.831	27.836	-418.570
25.666	26.448	-386.786
26.595	25.727	-347.381
28.203	27.189	-298.401
26.256	29.461	-254.924
25.558	27.924	-211.620
23.774	27.255	-163.744
22.275	27.742	-117.039
20.646	26.731	-72.330
18.021	24.208	-25.788
18.096	22.086	21.785
17.633	21.374	68.564
18.390	21.266	110.517
18.939	21.896	159.193
19.156	21.988	207.211
18.539	24.191	253.001
17.755	23.411	301.311
20.748	22.642	338.771
18.607	22.369	378.759
14.697	17.705	420.756
17.606	13.011	451.886
17.888	10.663	483.564
15.769	8.477	513.627
15.918	5.916	539.930
18.172	2.362	570.779
20.582	-0.485	590.312
20.524	3.560	612.477
17.862	8.704	637.514
17.998	17.748	652.117
13.844	11.646	667.393
6.246	-1.687	674.983
4.433	-1.756	681.667
2.990	-2.039	682.379
1.869	-3.002	679.579
-1.206	-6.674	675.277
-1.522	-12.431	661.579
0.725	-18.415	652.446
1.230	-15.263	641.359
1.488	-13.304	625.533
-0.405	-13.215	607.674
0.014	-11.849	583.695
0.869	-13.293	558.547
1.723	-14.081	530.641
1.900	-16.511	496.505
-0.997	-17.208	463.962
-1.815	-19.964	426.113
-3.874	-23.631	387.385
-5.607	-24.687	346.201
-4.021	-23.010	299.717
-4.573	-25.149	257.741
-7.354	-26.447	213.760
-7.839	-26.600	170.844
-9.814	-28.767	131.798
-11.310	-24.626	81.747
-12.055	-22.584	34.144
-13.851	-23.815	-9.455
-13.363	-22.418	-58.199
-15.790	-22.285	-106.945
-18.645	-23.030	-152.641
-21.400	-23.223	-194.267
-23.753	-24.580	-240.259
-22.524	-25.311	-282.474
-25.929	-25.258	-321.829
-26.875	-24.481	-364.425
-22.630	-22.888	-409.639
-21.753	-24.818	-444.932
-24.054	-27.022	-476.514
-21.448	-22.835	-510.745
-17.332	-19.974	-540.173
-17.233	-23.141	-572.093
-15.937	-18.776	-595.566
-15.356	-12.908	-615.457
-16.664	-16.338	-634.378
-18.202	-19.063	-646.037
-19.740	-23.100	-655.894
-22.404	-24.072	-670.554
-22.220	-22.153	-678.396
-21.987	-25.476	-680.586
-19.581	-19.729	-679.642
-20.213	-28.219	-673.932
-22.121	-32.885	-673.873
-17.882	-17.356	-662.431
-17.598	-13.063	-644.365
-18.596	-11.846	-624.442
-18.749	-8.449	-604.505
-20.768	-7.037	-582.939
-21.997	-7.634	-556.176
-23.326	-6.761	-528.353
-20.707	-5.850	-497.484
-15.973	-6.880	-469.214
-10.832	-6.211	-435.486
-6.422	-2.114	-398.525
-5.101	1.528	-359.340
-2.001	2.342	-316.170
